"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"490";"kiszib3 a-du-mu 3(gesz2) 4(u) 2(disz) a2 geme2 bala-sze3 nu-gen-na ra a tuku";"sealed document of Adumu  222 female laborers labor of the female laborers who did not go to bala service";"under seal of A@@ dumu 3 3 iku field of the road";"4.182782"
"491";"lugal an-ub-da limmu2-ba puzur4-{d}szul-gi dumu a-bi2-a";"king of the four corners  is your servant  is your servant";"king of the four corners Puzur@@ Enlil is your servant";"47.538527"
"492";"3(disz) masz2 2(disz) sila4 ga ba-usz2 u4 2(u)-kam";"3 billy goat kids  2 suckling male lambs  dead day 2";"3 billy goats fullgrown breeders el@@ lu@@ Dagan delivery";"7.635363"
"493";"6(gesz2) 4(u) 7(disz) ab2 1(gesz2) {ansze}kunga2-nita2";"47 cows  6 male mules";"6 ninda the length 1 cub@@ it the width 2 cubits the height the volume 2 sar Apisal";"2.147691"
"494";"ugula a-li2-ni-su zi-ga iti nig2-e-ga";"foreman Alinisu  booked out  month Nigega";"a-li2-ni-su dub-sar ARAD2-zu";"8.310415"
"495";"sza3-bi-ta 1(u) ziz2 gur kiszib3 lu2-{d}utu ugula kikken";"therefrom  1 gur emmer under seal of LuUtu foremen of the mill";"There@@ from 1 gur 5 ban2 ) 1 sila3 being";"6.870977"
"496";"2(u) 2(disz) gu4 1(u) 8(disz) ab2";"22 oxen  18 cows";"2 tal@@ low sheep 1 grainfed sheep 1 grainfed sheep";"2.098057"
"497";"a-an-na-ti gaba-ta 3(disz) sila3 kasz 2(disz) sila3 ninda";"for Anati from the frontier  3 sila3 beer 2 sila3 bread";"Se@@ ated in the mountain range of the mountain of uba stones Having adorned the dais of the mountain of uba stones";"1.727224"
"498";"u4 2(u) 6(disz)-kam ki ab-ba-sa6-ga-ta ba-zi";"the 26th day  from Abbasagas account booked out";"27th day slaughtered with Ball@@ i month Big@@ festival";"4.767707"
"499";"1(disz) amar gu4 ga 1(disz) gukkal niga saga";"1 bull calf suckling  1 fattailed sheep grainfed fine quality";"1 male lamb 1 female lamb 1 suckling lamb";"5.614808"
"500";"pisan-dub-ba nig2 x ...";"Basketoftablets  year Simurum was destroyed";"Basketoftablets things for credits 2nd bala";"8.116698"
"501";"u4 hu-ur5-ti{ki}-ta i3-im-gen-na-a giri3 it-ra-ak-i3-li2 sukkal";"when he came from Hurti  Conveyer  Itrakili the messenger";"O statue before you is standing a statue of Ningirsu The statue";"1.693249"
"502";"szunigin 3(barig) 1(ban2) ninda ar3-ra zi-gi4 duh-hu-um";"total 3 barig 1 ban ground zigiduhhum ninda";"total 3 barig 1 ban ground zig@@ i@@ duh@@ hum ninda the bala barley involved 3 barig 1 ban the barley involved 276 gur 2 barig 2 ban 3 12 sila 6 shekels";"14.380554"
"503";"2(disz) masz2 {d}en-ki 3(disz) udu {d}en-lil2";"2 billy goats for Enki  3 sheep for Enlil";"2 billy goats fullgrown grainfed 2 female kids grainfed";"17.747405"
"504";"mu-kux(DU) a-tu ur-{d}szul-gi-ra maszkim 1(disz) sila4 {d}en-lil2";"delivery of Atu  Urulgira was the responsible official  ne lamb for Enlil";"delivery of Atu the chief livestock manager received";"13.398014"
"505";"sze-bi 4(u) 4(asz) 4(barig) gur a-sza3 us2-sa dumu lugal";"its barley 44 gur 4 barig  field bordering on Prince";"its barley 4 gur less 1 barig under Lugal@@ pae s@@ wine@@ herd";"7.768563"
"506";"... dumu usz-zi ... lu2-me-lam2 ... an-na-he-gal2";"son of Uzi   Lumelam   Anaegal";"for seven days for seven days the slave woman was allowed to be equal to her mistress";"1.143478"
"507";"2(asz) sze gur {d}nun-... szunigin 1(u) 1(asz) sze gur";"2 gur of barley  of Nun   total 11 gur of barley";"2 gur barley royal measure the household manager";"8.400789"
"508";"5/6(disz) ma-na 2(disz) gin2 la2 igi-6(disz)-gal2 su3-he2";"56 mana 2 less 16 shekels sue";"56 mana 3 12 shekels 1 12 grains silver";"10.552670"
"509";"e {gesz}kiri6-gu-la-ta 3(disz) ninda gid2 5(disz) gin2-ta";"From the ditch of the great orchard  3 ninda length at 5 volumeshekels per ninda";"set up a throne there I will make its foundations firm gave the knife and the dag@@ ger to the kur@@ gara performer";"1.958225"
"510";"iti-da be6-dam siki-bi 4(disz) ma-na mu-a be6-dam";"to be distributed monthly  their wool 4 mana  to be distributed yearly";"47 donkeys old 1 sheep 24 gur barley";"1.674752"
"511";"... x {d}szul-pa-e3 4(barig) sze-gesz-i3 ugu2 ur-e11-e ba-a-gar";"ulpae  4 barig sesame seeds in the debit account of Uree set";"for the porters via E@@ zi@@ mu 3 pig@@ skins";"3.435488"
"512";"giri3 a-du sza3 a-pi4-sal4{ki} giri3 ku3-ga-ni";"via Adu  in Apisal  via Kugani";"via N@@ id@@ ya scribe son of Il@@ pur@@ servant";"4.196115"
"513";"szesz-a-ni engar 4(bur3) 2(esze3) 5(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"eani the plowman  4 bur3 2 ee3 5 34 iku surface area 1 each";"the trader the trader an orchard 1 bur3 n iku in size he 16 sar of pick@@ axing at 2 sar a day";"2.462337"
"514";"szunigin 4(iku) 1/2(iku) GAN2 a-sza3 bala-a 1(u) la2 1(asz@45)-ta";"total 4 12 iku surface area field of bala at 1 less 1 each";"total 4 12 iku surface area field of U@@ ren@@ unna a 18 bur3 field of man@@ hood";"38.890556"
"515";"szunigin 1(ban2) 1(disz) sila3 kasz saga";"total 1 ban2 1 sila3 fine beer";"total 1 ban2 1 sila3 fine beer total 3 sila3";"63.894310"
"516";"la2-ia3 sze a-sza3 iri-ul lu2-dingir-ra dumu";"deficit of the barley of the field of Iriul  Ludingira the son of";"deficit repaid from Ur@@ Ningal son of Er@@ inda";"6.766165"
"517";"sza3-gal 1(asz) 4(barig) 7(disz) sila3";"fodder 1 gur 4 barig 7 sila3";"fodder of the sheep grainfed via Ur@@ Nisaba sheep grainfed of the bala";"3.089055"
"518";"a2-bi u4 5(u) 8(disz) 1/2(disz) 8(disz) sar al 4(disz) sar-ta";"its labor 58 12 days  8 sar of hoeing at 4 sar a day";"its labor 5 days 2 sar of hoeing at 2 sar a day";"29.633404"
"519";"1(u) udu niga gu4-e-us2-sa e2-muhaldim mu kas4-ke4-ne-sze3";"1 sheep grainfed following the ox  for the kitchen on account of the messengers";"1 sheep grainfed 3rd grade 1 al@@ um sheep grainfed 3rd grade";"10.670722"
"520";"mu 1(disz)-a-kam i3-gal2 mu us2-sa ki-masz{ki} ba-hul";"a period of 1 year  are here  year following Kima was destroyed";"the years 13@@ 6@@ t they ruled the years 13@@ 6@@ t they ruled";"1.419919"
"521";"1(gesz2) 5(u) gur 1(asz) 4(ban2) gur-ta";"11 gur 1 gur 4 ban2 each";"1 bur3 field area 25 gur Lugal@@ Ku@@ zu 1 ee3 field area 6 gur Luduga son of Lugal@@ kiri6 long field harvest time";"2.070571"
"522";"zi ... nig2-ka9-ak a2 geme2 (x) ki (x)";"account of the labor of female laborers    account of the labor of female laborers";"a good shepherd a good shepherd a good shepherd";"1.367744"
"523";"a2-bi u4 4(gesz2)-kam kiszib3 ur-e11-e 3(disz) gurusz u4 1(gesz2) 1(u)-sze3";"the corresponding production 24 days  Sealed tablet of Uree  3 workers male laborers 7 workdays each";"its labor 4 workdays 22 12 sar hoed at 3 12 sar per day its labor 63 workdays";"2.554050"
"524";"1(gesz2) 2(u) 8(disz) geme2 u4 1(disz)-sze3 kun-zi-da dub-la2-{d}utu-ka";"88 female laborer days at the weir of DublaUtu";"1 bur3 2 ee3 surface area at 8 12 each its barley 33 gur 1 barig 4 ban2 field ara@@ uma";"1.816085"
"525";"...{ki} i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki}";"are here  are here  year Simurum Lulubu";"to the year Urbilum are here";"15.207218"
"526";"ki ...-{d}idim-ta e2-kiszib3-ba-sze3 ba-an-kux(KWU147)";"from idim  to the warehouse  brought";"from the to the from the";"17.965206"
"527";"tug2-bi 3(u) siki-bi 1(u) 1(asz) gu2 1(u) la2 1(disz) ma-na";"their textiles 3  its wool 11 talents 9 mana";"with the help of Through my strength of a dragon and the help of Mar@@ du";"1.222797"
"528";"1(disz) gurusz u4 4(disz)-sze3 kar umma{ki}-ta";"1 male laborer for 4 workdays  from Ummaharbor";"1 male laborer for 4 workdays from Um@@ ma@@ harbor to Irisagrig barge punted for 1 workday barley into the barge loaded";"26.300465"
"529";"szunigin 1(u) 1(barig) 4(ban2) sze-gesz-i3 gur";"total 1 gur 1 barig 4 ban2 sesame seeds";"total 1 gur 1 barig 4 ban2 sesame seeds total 5 fla@@ x@@ plough@@ men returned booked out";"45.046627"
"530";"a2-bi 6(disz) sila3-ta 1(disz) ma2-lah5 hun-ga2";"its labor 6 sila3 per day 1 barge captain hireling";"its labor 6 workdays male laborers";"15.512259"
"531";"mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"year uSuen king of Ur the house of ara in Umma erected";"year uSuen king of Ur the western wall m@@ uri@@ q@@ tid@@ nim erected";"36.362270"
"532";"1(disz) udu niga {d}nin-sun2 1(disz) masz2-gal niga {d}lugal-banda3{da}";"1 sheep barleyfed for Ninsun  1 buck barleyfed for Lugalbanda";"1 sheep barleyfed for Nann@@ a@@ of@@ heaven 1 sheep barleyfed for Inanna 1 sheep barleyfed for Inanna";"16.617429"
"533";"szunigin 1(bur3) GAN2 8(disz)-ta szunigin sze-bi 7(gesz2) 3(u) 9(asz) 4(barig) 4(ban2) gur";"total 1 bur3 surface area 8 each  total its barley 459 gur 4 barig 4 ban2";"total 1 bur3 surface area at 8 each total its barley 45 gur 4 barig 1 ban2";"51.182850"
"534";"sze-bi 5(asz) 3(barig) 7(disz) 1/2(disz) sila3 sila3 gur";"its barley 5 gur 3 barig 7 12 sila3";"its barley 53 gur 3 barig field Gi@@ apin@@ ku@@ a 1 bur3 field";"13.292418"
"535";"a-sza3 za3-1(gesz'u) nigar{gar}-ki-du10 engar 1(u) 5(asz) gur";"field Zanr  Nigarkidu the plowman  15 gur";"per female dig@@ ger 1 volumeshekels per day labor of the female laborers 27 days";"2.627962"
"536";"iti amar-a-a-si sza3-nin-ga2 dub-sar";"month Amarayasi  aninga  scribe";"month Ak@@ iti year Wall of the land erected";"4.767707"
"537";"3(ban2) kasz dug dida saga 2(ban2) 7(disz) dug dida du 3(ban2)";"3 ban2 of beer the jug of finequality sweet wort containing 2 ban2 7 jugs of sweet wort normal quality containing 3 ban2";"3 ban2 fine beer 2 ban2 good beer 2 ban2 fine beer";"4.238532"
"538";"iti ezem-me-ki-gal2 mu hu-uh2-nu-ri{ki} ba-hul";"month FestivalofMekigal  year unuri was destroyed";"month Mekigal Festival year unuri was destroyed";"43.472087"
"539";"sze-ba ... mu us2-sa si-mu-ru-um{ki} lu-lu-bu{ki} ba-hul";"and barley rations of  year after Simurum and Lulubu were destroyed";"barley rations of the captives from month to month";"14.211011"
"540";"1(bur3) 2(esze3) 4(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 bur3 2 ee3 4 34 iku surface area at 1 each";"1 bur3 2 ee3 4 12 iku surface area at 1 less 1 each";"56.079002"
"541";"i3-nun-bi 3(ban2) 5(disz) sila3 ga-ar3-bi 4(ban2) 7(disz) 1/2(disz) sila3";"their butter oil 3 ban2 5 sila3  their kak cheese 4 ban2 7 12 sila3";"their butter oil 3 ban2 5 sila3 their kak cheese 4 ban2 5 12 sila3";"82.423675"
"542";"1(gesz'u) 2(gesz2) ku6 sza3-bar ku3-bi 2(disz) gin2";"72 gutted fish their silver 2 shekels  their silver 2 shekels";"1 bur3 surface area at 11 each 2 bur3 2 ee3 5 14 iku surface area at 1 each";"2.407486"
"543";"a2 erin2-na-bi u4 1(gesz2) 2(u) 4(disz) 2/3(disz)";"its troops labor 84 23 days";"labor involved 83 its 16th included from ARAD 6 gur of barley";"4.027248"
"544";"a-sza3 la2-tur 2(bur3) 1(esze3) 5(iku) GAN2 1(u)-ta";"field Latur  2 bur3 1 ee3 5 iku surface area at 1 each";"field Lat@@ ur 1 bur3 1 ee3 12 iku surface area at 12 each";"28.110041"
"545";"4(disz) kusz amar a-gar nu-gu7-a 1(disz) kusz szu-dulx(|URxA|) amar";"4 hides of calves not tanned  1 hide of calf yoke";"4 hides of oxen not tanned 1 hide of ox tanned damaged";"42.401254"
"546";"zi-ga-am3 3(gesz'u) gurusz u4 1(disz)-sze3 a2 u4-tusz-a";"booked out  18 workdays male laborers  labor of satout days";"booked out 193 sheep deficit th day month";"8.601695"
"547";"2(disz) udu niga 3(disz)-kam us2 2(disz) udu niga n-kam us2";"2 sheep barleyfed of 3rd grade 2 sheep barleyfed of th grade";"2 sheep barleyfed 3 2 sheep barleyfed for Enki";"21.386639"
"548";"1(disz) sa szum2 a-mur-{d}suen gaba-ta szunigin 2(disz) dug dida du 1(ban2)";"1 bundle onions  for AmurSuen from the frontier  total 2 jugs of common wort 1 ban2 barley per jug";"1 bundle onions for Bab@@ ais@@ a the son of U@@ U Nin@@ gu@@ blaga Mam@@ ing@@ u the scribe of ki-tusz";"11.966558"
"549";"pisan-dub-ba zi3 KA iri-a gar-ra";"Basketoftablets  flour   in the city set";"Basketoftablets woven goods sheep of ivory";"8.116698"
"550";"1(gesz2) gurusz u4 1(disz)-sze3 kiszib3 ab-ba-sa6-ga";"6 workdays male laborers  under seal of Abbasaga";"1 workdays barge punted for 5 workdays barge unloaded";"4.767707"
"551";"nu-banda3-gu4 ur-lugal szunigin 4(barig) 5(disz) sila3 sze sumun gur";"the oxenmanager of Urlugal  total 4 barig 5 ban2 1 sila3 old grain";"oxen manager Ur@@ M@@ ami oxen manager Ur@@ M@@ ami foreman Ludingira";"1.557865"
"552";"1(gesz2) 4(u) la2 1(disz) gu4 1(u) 1(disz) ab2";"1 less 1 oxen 11 cows";"1 bur3 4 iku surface area at 1 less 1 each";"13.950797"
"553";"1(asz) 4(barig) 3(ban2) 1/2(disz) sila3 gig";"1 gur 4 barig 3 ban2 12 sila3 wheat";"1 gur 4 barig 3 ban2 6 sila3 salt the barig reduced by 6 sila3 its struck head 2 gur 4 barig 3 ban2 8 sila3";"18.496911"
"554";"sag-apin erin2 ug3-IL2 e2 {d}nin-mar{ki}";"headplowmen  labortroops porters  house of Ninmar";"12 gardener 6 foreman of runners 6 foreman of throne bearers";"3.747777"
"555";"lugal an-ub-da limmu2-ba i-me-a u3-...";"king of the four corners Imea U";"king of the four corners mighty cupbearer";"61.478815"
"556";"1(disz) gu4 niga 1(u) la2 1(disz) udu";"1 ox grainfed 1 less 1 sheep";"1 grainfed ram 1 male suckling lamb slaughtered 13th day";"5.522398"
"557";"iti 5(u) la2 1(disz) u4 2(u) 6(disz)-kam";"months 5 less 1  26th day";"month Festival of less 1 sheep of the month day 21 elapsed total 8 sheep barleyfed and 6 bucks barleyfed";"4.237713"
"558";"szunigin 1(bur'u) 2(bur3) GAN2 szunigin sze-bi 3(gesz2) 6(asz) 4(barig) 4(ban2) gur";"total 12 bur3 field surface  total its barley 186 4 barig 4 ban2";"total 1 bur3 34 iku surface area at 1 each total its barley 3 gur 1 barig field Ak@@ ia";"9.107438"
"559";"mu {d}gu-za {d}en-lil2-la2 ba-dim2 4(disz)";"year The throne of Enlil was fashioned  total 4";"year The throne of Enlil was fashioned total 4";"100.000000"
"560";"1(disz) ab2 ga (x) 1(disz) gu4 ga (x)";"1 heifer suckling  1 ox suckling";"1 heifer 1 year old 1 heifer calf suckling 1 bull 3 years old";"8.032277"
"561";"u4 1(disz)-sze3 sze bala-a sze ma2-a si-ga";"for 1 day grain transferred grain onto a barge loaded";"for 1 workday barley into the barge loaded from Irisagrig";"11.868405"
"562";"u3 mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"and  year Suen the king Greatstele erected";"and year Suen the king Great@@ stele erected";"54.108227"
"563";"lu2-mar-sa-me sze ur5-ra su-su szunigin2 4(asz) guru7 7(gesz2) 4(u) 6(asz) 1(barig) 5(ban2) la2 1/2(disz) sila3 gur";"for the people of the shipyard it is barley interestbearing to be replaced total total 14866 gur 1 barig 5 ban2 less 12 sila3";"debt grain in the u@@ uma household 79 gur 2 ban2 7 sila3 barley";"2.078863"
"564";"1(disz) gu4 niga {d}szul-gi 7(disz) gu4 niga";"1 ox grainfed for hulgi  7 oxen grainfed";"1 grainfed for ur@@ sag@@ gal@@ ama in the house of Enlil";"7.495553"
"565";"duh-bi bala-ka iti sze-sag11-ku5 u3 iti diri sze-sag11-ku5";"its bran of the bala  month Harvest and month extra Harvest";"with UrLamma and E@@ lu@@ bis@@ u Total 2 56 mana 12 shekel 4 grains of silver";"2.719665"
"566";"d1. 5(disz) kusz3 d2. 1(u) kusz3";"5 cubits  1 cubits";"Se@@ ated in the mountain range of the mountain of uba stones Having adorned the dais of the mountain of uba stones My lord and king in the manner of her servant";"0.579986"
"567";"1(disz) masz2 zi-ge nu-banda3 1(disz) masz2 me-a-lam2 nu-banda3";"1 male goat Zige the manager  1 male goat Mealam2 the manager";"1 billy goat fullgrown 5 billy goats from LuBaba total 13";"4.069583"
"568";"la2-ia3 su-ga x ... dumu KA-...";"deficit restored by  son of";"the deficit of the mouth of these 4 vessels 6 23 sila3 from Bu@@ zu@@ a the products brought into the warehouse";"2.054027"
"569";"1(disz) ab2 7(disz) udu niga 1(disz) ud5 niga";"1 cow 7 grainfed sheep 1 grainfed doe goat";"1 cow 7 grainfed sheep 1 grainfed doe goat";"100.000000"
"570";"ki szesz-kal-la dumu pu3-lu5-lu5-ta 1(u) 3(asz) gur";"from ekala son of Pululu 13 gur";"from ekalla ud@@ ner seal of D@@ ingira month Harvest";"4.990050"
"571";"3(disz) sila4 1(u) 7(disz) masz2 sza3 uri5{ki}-ma";"For three lambs and  17 male goats  in Ur";"3 lambs 21 billy goats delivery of ara of K@@ ian";"4.456883"
"572";"si-i3-tum mu si-ma-num2{ki} ba-hul 3(u) 7(disz) geme2 3(ban2)";"remaining deficit of the year Simanum was destroyed  37 female workers receiving 3 ban of barley per month";"remainder of year The highpriestess of Nanna having hired";"2.308317"
"573";"a-da gub-ba a-sza3 a-u2-da-gu-la a-sza3 a-u2-da-tur u3 a-sza3 nun-na";"irrigation work in the Audagula field in the Audatur field and in the Prince field";"sheaves piled up 4 male laborer workdays";"1.047173"
"574";"mu us2-sa a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul";"year following For the 3rd time Simurrum was destroyed";"year following For the 3rd time Simurrum was destroyed";"100.000000"
"575";"1(u) 6(disz) gu4 1(disz) gu4 mar-tu";"16 oxen  1  Amorite";"16 oxen 1 Amorite";"100.000000"
"576";"1(u) 8(asz) 3(barig) 1(ban2) 4(disz) sila3 zi3 sig15 gur";"18 gur 3 barig 1 ban 4 sila sigflour";"18 gur 3 barig 1 ban 4 sila sig@@ flour";"75.983569"
"577";"1(disz) udu siskur2 ki-su7 a-sza3 GAN2-mah";"1 sheep  for the threshingfloor sacrifice of the field GANma";"1 sheep barleyfed siskur@@ offering of@@ s 1 buck";"8.532663"
"578";"a2-bi u4 ... 5(iku) GAN2 tug2-gurx(|SZE.KIN|) x x gesz-ur3-ra a-ra2 3(disz) 4(iku) 1/2(iku) GAN2-ta";"its labor n days  5 iku of tugsag work  labor of harrowing 3 times at 4 12 iku field area a day";"its labor 316 workdays 6 bur3 1 ee3 field area deep plowed at 34 iku field area each day harrowing twice at 4 12 iku field area each";"20.036530"
"579";"1(asz) 3(barig) 4(ban2) 5(disz) sila3 imgaga3 gur";"1 gur 3 barig 4 ban 5 sila spelt";"1 gur 3 barig 4 ban 5 sila sp@@ elt";"75.983569"
"580";"la2-ia3 x nig2-ka9-ak x kid-...-x-dag 1(u) 2(asz) 2(barig) sze gurx(|SZE.KIN|) gur";"deficit of the account   12 gur 2 barig harvest barley";"the surplus the deficit having consumed deficit 3 barig 2 ban2 9 13 sila3 various pulses";"3.458592"
"581";"1(gesz2) 3(u) 5(asz) sza13-dub-ba 1(gesz2) 3(u) 5(asz) sa12-du5";"95 chief accountant  95 chief surveyor";"1 bur3 3 12 iku surface area at 1 each its barley 25 gur 3 barig field Ak@@ ia";"1.012223"
"582";"ki kur-bi-la-ak-ta {d}szul-gi-iri-mu szu ba-ti";"from Kurbilak  ulgiirimu  received";"from Kur@@ bil@@ ak ulgiirimu received";"17.965206"
"583";"tir u2-la2{ki} i3-dab5 1(asz) GAN2 ug3 a-du-du";"the Ulawoods took in charge  1 acworker field porter Adudu";"the Big@@ orchar@@ d@@ woods took in charge 1 acworker no field Inim@@ an@@ izi 1 a@@ worker no UrE@@ ma";"18.493047"
"584";"1(disz) udu ... 1(disz) ...";"1 sheep   1   1";"1 sheep 1 Akalla";"59.460356"
"585";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 GAN2-mah a-sza3 nin10-nu-du3 u3 a-sza3 apin-ba-zi";"harvested and sheaves piled up in the field GAN2mah in the field Ninnudu and in the field PloughofBazi";"115 workdays at the reservoir of A@@ uda stationed under seal of Lugalinimgina";"2.102758"
"586";"4(barig) 2(ban2) 2(disz) sila3 nig2-ar3-ra a2-bi u4 2(gesz'u) 7(gesz2) 6(disz) 2/3(disz)";"4 barig 2 ban2 2 sila3 of groats its labor 1626 23 workdays";"4 barig 2 ban2 2 sila3 of gro@@ ats its labor 16@@ 26 23 workdays from the barley account";"37.087658"
"587";"1(u) 5(disz) dumu ba-BAD u4 3(u)-sze3";"15 dumubaBAD laborers for 3 days";"15 years he ruled Nar@@ am@@ Sin son of Man@@ ish@@ t@@ usu";"3.089055"
"588";"szunigin 3(ban2) 4(disz) sila3 ninda szunigin 1/3(disz) sila3 ...";"total 3 ban2 4 sila3 bread total 13 sila3";"total 3 ban2 4 sila3 bread total 13 sila3";"100.000000"
"589";"4(disz) gin2 ku3 zu2-lum-ma ki lugal-ku3-zu-ta";"4 Sekel Silber fr den Kauf von Datteln  hat von Lugalkuzu";"4 shekels of su@@ he put at any time";"3.817681"
"590";"e a-sza3 lugal-mu10-us2-sa2 gaba a-gesztin-na-ka e ki-sumun-na gid2-da";"The levee of the Lugalmussa field that is in front of Agetin field  has been measured up to the levee of a plot with poor soil";"are the bread for eating are the bread for eating and 1 loaves of hot bread";"1.722783"
"591";"u4 1(u) 5(disz)-kam iti ezem-{d}szul-gi iti ezem-{d}szul-gi";"15th day month Festival of ulgi";"1@@ th kirugu 1@@ th kirugu A time when no one is to speak hostile words to another when a son is to respect his father";"0.722290"
"592";"n dusu2-nita2 amar ga 1(disz) dusu2-munus amar ga";"n suckling male equids  1 suckling female equid";"n donkey fattailed sheep for the shepherds";"5.693025"
"593";"i3-dab5 iti ezem-an-na mu gu-za {d}en-lil2-la2 ba-dim2";"accept  month Festival of An  year The chair of Enlil was fashioned";"accept month Festival of An year The chair of Enlil was fashioned";"100.000000"
"594";"ugula lugal-nesag-e kiszib3 lu2-bala-saga mu si-ma-num2{ki} ba-hul";"foreman Lugalnesage  under seal of Lubalasaga  year Simanum was destroyed";"foreman Lugal@@ nes@@ age under seal of Lugalema@@ e extra month";"14.991107"
"595";"mu 5(disz)-kam i3-gal2 mu us2-sa a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul-ta";"a period of 5 years  are here  from the year following For the 3rd time Simurum was destroyed";"96 years he ruled 96 years he ruled 96 years he ruled";"2.054015"
"596";"mu-kux(DU) la2-ia3 2(gesz'u) 1(u) 7(asz) 1(barig) 2(ban2) 6(disz) 1/3(disz) sila3 sze gur";"delivery  deficit 1217 gur 1 barig 2 ban2 6 13 sila3 barley";"delivery the deficit 49@@ 47 gur 3 barig 2 ban2 year Simurrum was destroyed for the 3rd time ulgi 32";"8.475426"
"597";"a-hu-ni sagi maszkim iti u4 1(u) la2 1(disz) ba-zal";"Auni cupbearer responsible official of the month day 9 elapsed";"A@@ uni accepted month Festival of Mekigal";"5.087641"
"598";"a2-bi u4 3(gesz2) 3(u) 1(disz) 2(gesz'u) 9(gesz2) sar al 8(disz) sar-ta";"its labor 211 days  174 sar of hoeing at 8 sar a day";"its labor 3 days labor of hired men them were you who were to go@@ ath@@ ouse me@@ bu@@ ukk@@ ene the foremost of princes prince";"3.435812"
"599";"kun-zi-da i7 {d}amar-{d}suen-ni-tum-ma-ta u4 2(disz)-sze3 iri-sa12-rigx(|PA.MUNUS.HUB2.DU|){ki}-sze3 ma2 gid2-da u3";"from reservoir of AmarSuentum canal  for 2 workdays to Irisagrig barge punted and";"at the reservoir of the Lamma temple in service Sealed tablet of Lugalinimgina";"6.178111"
"600";"sze ur5-ra engar nu-banda3-gu4 i3-dub {d}nin-hur-sag-ta";"Barley loan for the plowmen of the oxen overseer  from the warehouse of Ninhursag";"grain store small gran@@ ary casting of metal";"2.608596"
"601";"1(disz) {ansze}zi-zi-nita2 2(disz) {ansze}zi-zi-munus ($ blank space $) 1(u) 2(disz)";"1 stallion 2 mares total 12";"1 copper z@@ ir@@ pot its weight 6 12 minas 8 shekels from I@@ kalla";"3.125191"
"602";"2(disz) kun gu4 sa gu4 3(disz)-kam";"2 tails of oxen  tendon of 3 oxen";"2 tails of oxen tendon of 3 oxen horn of 3 oxen";"61.322974"
"603";"1(disz) tug2 u2 kal giri3-ni-i3-dab5 dumu a-hu-ni";"1 fine u garment Giriniidab  son of Auni";"1 sick Alla 1 sick Lu@@ E@@ a";"5.522398"
"604";"3(disz) 1/3(disz) sar sahar gurusz-e 1(u) gin2-ta";"3 13 sar earth  per male laborer day 1 shekels";"3 13 sar earth per male laborer day 1 shekels";"100.000000"
"605";"1(esze3) 2(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 ee3 2 34 iku surface area at 1 each";"1 ee3 2 12 iku surface area at 1 each its barley 14 gur 1 barig field Pu@@ au@@ z";"30.024909"
"606";"4(ban2) dumu ur-{d}ma-mi 1(ban2) 5(disz) dumu ur-{d}nam2-an-na";"4 ban2 the son of UrMami  1 ban2 5 sila3 the son of Urnamanna";"4 ban2 the son of Ur@@ M@@ ami 1 ban2 5 sila3 the son of Ur@@ nam@@ anna";"52.920319"
"607";"KA kesz2-ra2 i3-gal2 mu unu6-gal-an-na";"are here  are here  year Enunugalana";"My honey mouth was My thing that gl@@ add@@ ened the liver was turned back with the du@@ st@@ I turned that which pleased me back with the dust";"0.643357"
"608";"ki ur-{d}ba-ba6 5(disz) udu u2 ki lu2-sa6-ga";"with UrBaba  5 sheep grassfed with Lusaga";"from Ur@@ kisal 7 minus 1 labortro@@ op workdays";"2.383854"
"609";"kiszib3 lu2-usz-gi-na 3(barig) kiszib3 ur-{d}nin-gesz-zi-da 3(barig) kiszib3 lu2-gu3-de2-a";"under seal of Luugina 3 barig under seal of UrNingezida and 3 barig under seal of LuGudea";"under seal of Lu@@ u@@ gina 3 barig Ur@@ Ningezida and 3 barig Lu@@ Gudea";"16.359616"
"610";"sa2-du11 {d}szara2 4(u) 5(disz) udu niga 2/3(disz) sila3 sze-ta";"regular offerings of ara  45 sheep grainfed 23 sila3 barley each";"regular offerings of ara 45 sheep grainfed 23 sila3 barley each";"100.000000"
"611";"szunigin 1(bur'u) 2(bur3) 1/2(iku) GAN2 1(u) 2(disz)-ta";"total 12 bur3 12 iku surface area at 12 each";"total 14 bur3 1 ee3 3 12 iku surface area at 1 each";"32.523403"
"612";"1(disz) gukkal 2(disz) gukkal gesz-du3 3(disz) udu a-lum";"1 fattailed sheep  2 fattailed sheep breeders  3 aslum sheep";"1 fattailed ewe 3 male suckling lambs 2 suckling ewe lambs";"8.913766"
"613";"pisan-dub-ba kiszib3 dab-ba sza3-ze2 ur-e11-e-ka";"Basketoftablets  sealed documents of conveyances of aze Uree";"Basketoftablets sealed documents of the orchar@@ dists";"35.640265"
