"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"504";"mu-kux(DU) a-tu ur-{d}szul-gi-ra maszkim 1(disz) sila4 {d}en-lil2";"delivery of Atu  Urulgira was the responsible official  ne lamb for Enlil";"delivery of Atu the chief house administrator";"12.859818"
"505";"sze-bi 4(u) 4(asz) 4(barig) gur a-sza3 us2-sa dumu lugal";"its barley 44 gur 4 barig  field bordering on Prince";"its barley 43 gur 1 barig of the 6th month";"9.980099"
"506";"... dumu usz-zi ... lu2-me-lam2 ... an-na-he-gal2";"son of Uzi   Lumelam   Anaegal";"to scra@@ tch tree with bent trunk to scra@@ tch tree with bent trunk";"1.419919"
"507";"2(asz) sze gur {d}nun-... szunigin 1(u) 1(asz) sze gur";"2 gur of barley  of Nun   total 11 gur of barley";"2 gur barley royal measure the household manager of Ningirsu from the household of the ruler";"6.150343"
"508";"5/6(disz) ma-na 2(disz) gin2 la2 igi-6(disz)-gal2 su3-he2";"56 mana 2 less 16 shekels sue";"56 mana 3 12 shekels 1 12 grains silver its seal is Lugalkuzu foreman Ludingira";"5.816635"
"509";"e {gesz}kiri6-gu-la-ta 3(disz) ninda gid2 5(disz) gin2-ta";"From the ditch of the great orchard  3 ninda length at 5 volumeshekels per ninda";"the lapislazuli measuring rod and measuring line were removed from her hand";"2.637408"
"510";"iti-da be6-dam siki-bi 4(disz) ma-na mu-a be6-dam";"to be distributed monthly  their wool 4 mana  to be distributed yearly";"poor quality flour flour made from roasted barley flour used for ritual purposes";"1.544528"
"511";"... x {d}szul-pa-e3 4(barig) sze-gesz-i3 ugu2 ur-e11-e ba-a-gar";"ulpae  4 barig sesame seeds in the debit account of Uree set";"He has made the Tidnum tribe set down their hand he holds their noserope King who counts them in their entiretytowards their spring ie origin When you repeat this message to him";"1.526608"
"512";"giri3 a-du sza3 a-pi4-sal4{ki} giri3 ku3-ga-ni";"via Adu  in Apisal  via Kugani";"via Adu in bala of the governor of the Ema";"15.619700"
"513";"szesz-a-ni engar 4(bur3) 2(esze3) 5(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"eani the plowman  4 bur3 2 ee3 5 34 iku surface area 1 each";"eani the plowman son of Iribare 1 bur3 2 ee3 3 12 iku surface area at 1 each";"19.914175"
"514";"szunigin 4(iku) 1/2(iku) GAN2 a-sza3 bala-a 1(u) la2 1(asz@45)-ta";"total 4 12 iku surface area field of bala at 1 less 1 each";"total 4 12 iku surface area field of bala at 1 less 1 each total its barley 1 silo 243 gur 2 barig 1 ban2 8 sila3 total its emmer 166 gur 4 barig 5 sila3";"36.105260"
"515";"szunigin 1(ban2) 1(disz) sila3 kasz saga";"total 1 ban2 1 sila3 fine beer";"total 1 ban2 less 1 sila3 common beer total 1 ban2 1 sila3 bread";"27.824623"
"516";"la2-ia3 sze a-sza3 iri-ul lu2-dingir-ra dumu";"deficit of the barley of the field of Iriul  Ludingira the son of";"deficit 62 16 female laborer days";"2.527566"
"517";"sza3-gal 1(asz) 4(barig) 7(disz) sila3";"fodder 1 gur 4 barig 7 sila3";"fodder for sheep sheep with its paw seized sheep sheep plucked of the paw gathered sheep";"2.445594"
"518";"a2-bi u4 5(u) 8(disz) 1/2(disz) 8(disz) sar al 4(disz) sar-ta";"its labor 58 12 days  8 sar of hoeing at 4 sar a day";"its labor 5 days 2 sar hoed at 1 sar per day its labor 5 workdays male laborers";"5.875148"
"519";"1(u) udu niga gu4-e-us2-sa e2-muhaldim mu kas4-ke4-ne-sze3";"1 sheep grainfed following the ox  for the kitchen on account of the messengers";"1 grainfed sheep for Garadadu the imakian 1 grainfed sheep for Aridubuk man of aru";"4.112982"
"520";"mu 1(disz)-a-kam i3-gal2 mu us2-sa ki-masz{ki} ba-hul";"a period of 1 year  are here  year following Kima was destroyed";"1st time 5 workdays male laborers";"1.492983"
"521";"1(gesz2) 5(u) gur 1(asz) 4(ban2) gur-ta";"11 gur 1 gur 4 ban2 each";"1 gur 5 ban2 1 sila3 rough flour 4 ban2 5 sila3 of ea 7 gur 1 ban2 of peaflour";"6.336859"
"522";"zi ... nig2-ka9-ak a2 geme2 (x) ki (x)";"account of the labor of female laborers    account of the labor of female laborers";"faithful farmer of Ur ceaseless provider";"2.139538"
"523";"a2-bi u4 4(gesz2)-kam kiszib3 ur-e11-e 3(disz) gurusz u4 1(gesz2) 1(u)-sze3";"the corresponding production 24 days  Sealed tablet of Uree  3 workers male laborers 7 workdays each";"its labor 4 workdays 22 12 sar hoed at 3 12 sar per day";"2.927582"
"524";"1(gesz2) 2(u) 8(disz) geme2 u4 1(disz)-sze3 kun-zi-da dub-la2-{d}utu-ka";"88 female laborer days at the weir of DublaUtu";"1 gur 2 barig 3 ban2 under seal of Abbakala from Urninbara";"3.386499"
"525";"...{ki} i3-gal2 mu si-mu-ru-um{ki} lu-lu-bu{ki}";"are here  are here  year Simurum Lulubu";"In the city the ones who did not advance against the weapons dwel@@ led@@ sat in hunger";"1.143478"
"526";"ki ...-{d}idim-ta e2-kiszib3-ba-sze3 ba-an-kux(KWU147)";"from idim  to the warehouse  brought";"from the month Seeding 1 ARADhulla from the month Housemonth6";"4.990050"
"527";"tug2-bi 3(u) siki-bi 1(u) 1(asz) gu2 1(u) la2 1(disz) ma-na";"their textiles 3  its wool 11 talents 9 mana";"the father who begot me I built for him like a distant mountain range";"1.419919"
"528";"1(disz) gurusz u4 4(disz)-sze3 kar umma{ki}-ta";"1 male laborer for 4 workdays  from Ummaharbor";"1 male laborer for 4 workdays from Ummaharbor to Irisagrig";"75.983569"
"529";"szunigin 1(u) 1(barig) 4(ban2) sze-gesz-i3 gur";"total 1 gur 1 barig 4 ban2 sesame seeds";"total 11 gur 4 barig 3 ban2 5 13 sila3 7 12 shekels butter oil";"3.929719"
"530";"a2-bi 6(disz) sila3-ta 1(disz) ma2-lah5 hun-ga2";"its labor 6 sila3 per day 1 barge captain hireling";"its labor 6 workdays 1 less 1 sar hoed at 2 sar per day";"13.912312"
"531";"mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"year uSuen king of Ur the house of ara in Umma erected";"year uSuen the king had Greatbarge for Enlil and Ninlil fashioned";"8.139166"
"532";"1(disz) udu niga {d}nin-sun2 1(disz) masz2-gal niga {d}lugal-banda3{da}";"1 sheep barleyfed for Ninsun  1 buck barleyfed for Lugalbanda";"1 sheep barleyfed for the 2nd grade 1 sheep barleyfed for Ninursag";"26.202510"
"533";"szunigin 1(bur3) GAN2 8(disz)-ta szunigin sze-bi 7(gesz2) 3(u) 9(asz) 4(barig) 4(ban2) gur";"total 1 bur3 surface area 8 each  total its barley 459 gur 4 barig 4 ban2";"total 1 bur3 surface area 8 each total its barley 4@@ 59 gur 4 barig 4 ban2 total its emmer 25 gur 2 barig";"52.453224"
"534";"sze-bi 5(asz) 3(barig) 7(disz) 1/2(disz) sila3 sila3 gur";"its barley 5 gur 3 barig 7 12 sila3";"its barley 5 gur 3 barig 5 ban2 from UrEninnu";"51.697315"
"535";"a-sza3 za3-1(gesz'u) nigar{gar}-ki-du10 engar 1(u) 5(asz) gur";"field Zanr  Nigarkidu the plowman  15 gur";"field Zanr 1 bur3 surface area at 1 less 1 each its barley 4 gur field King";"5.061867"
"536";"iti amar-a-a-si sza3-nin-ga2 dub-sar";"month Amarayasi  aninga  scribe";"month amarayasi year Enmagal of Nanna was installed";"5.522398"
"537";"3(ban2) kasz dug dida saga 2(ban2) 7(disz) dug dida du 3(ban2)";"3 ban2 of beer the jug of finequality sweet wort containing 2 ban2 7 jugs of sweet wort normal quality containing 3 ban2";"3 ban2 beer 3 ban2 bread 3 shekels oil 2 shekels alkaliplant 1 bundle onions";"4.825731"
"538";"iti ezem-me-ki-gal2 mu hu-uh2-nu-ri{ki} ba-hul";"month FestivalofMekigal  year unuri was destroyed";"month Festival of Mekigal year unuri was destroyed";"36.555522"
"539";"sze-ba ... mu us2-sa si-mu-ru-um{ki} lu-lu-bu{ki} ba-hul";"and barley rations of  year after Simurum and Lulubu were destroyed";"the daily barley 1 ban2 each its barley 4 gur less 1 barig";"3.089055"
"540";"1(bur3) 2(esze3) 4(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 bur3 2 ee3 4 34 iku surface area at 1 each";"1 bur3 2 ee3 4 12 iku surface area at 1 less 1 each its barley 2 gur field arahuma";"37.808144"
"541";"i3-nun-bi 3(ban2) 5(disz) sila3 ga-ar3-bi 4(ban2) 7(disz) 1/2(disz) sila3";"their butter oil 3 ban2 5 sila3  their kak cheese 4 ban2 7 12 sila3";"their butter oil 3 ban2 5 sila3 their kak cheese 4 ban2 7 12 sila3";"100.000000"
"542";"1(gesz'u) 2(gesz2) ku6 sza3-bar ku3-bi 2(disz) gin2";"72 gutted fish their silver 2 shekels  their silver 2 shekels";"1 bur3 1 ee3 2 12 iku surface area at 1 each";"3.386499"
"543";"a2 erin2-na-bi u4 1(gesz2) 2(u) 4(disz) 2/3(disz)";"its troops labor 84 23 days";"labor involved 83 its 16th included from ARAD 6 gur of barley";"4.027248"
"544";"a-sza3 la2-tur 2(bur3) 1(esze3) 5(iku) GAN2 1(u)-ta";"field Latur  2 bur3 1 ee3 5 iku surface area at 1 each";"field Latur 1 bur3 1 ee3 3 iku surface area at 8 12 each";"30.130405"
"545";"4(disz) kusz amar a-gar nu-gu7-a 1(disz) kusz szu-dulx(|URxA|) amar";"4 hides of calves not tanned  1 hide of calf yoke";"4 hides of calves not tanned 1 hide of calf not tanned";"80.705573"
"546";"zi-ga-am3 3(gesz'u) gurusz u4 1(disz)-sze3 a2 u4-tusz-a";"booked out  18 workdays male laborers  labor of satout days";"booked out the deficit 3 gur 3 barig 5 ban2 7 56 sila3 8 shekels butter oil";"4.573914"
"547";"2(disz) udu niga 3(disz)-kam us2 2(disz) udu niga n-kam us2";"2 sheep barleyfed of 3rd grade 2 sheep barleyfed of th grade";"2 sheep barleyfed 3 2 sheep barleyfed for Enki 2 sheep barleyfed of 2nd grade";"24.601373"
"548";"1(disz) sa szum2 a-mur-{d}suen gaba-ta szunigin 2(disz) dug dida du 1(ban2)";"1 bundle onions  for AmurSuen from the frontier  total 2 jugs of common wort 1 ban2 barley per jug";"1 bundle onions for AmurSuen from the frontier total 1 bundle onions";"40.695113"
"549";"pisan-dub-ba zi3 KA iri-a gar-ra";"Basketoftablets  flour   in the city set";"845 various sheep and goats";"4.372913"
"550";"1(gesz2) gurusz u4 1(disz)-sze3 kiszib3 ab-ba-sa6-ga";"6 workdays male laborers  under seal of Abbasaga";"1 workdays barge punted 5 workdays barge unloaded";"5.522398"
"551";"nu-banda3-gu4 ur-lugal szunigin 4(barig) 5(disz) sila3 sze sumun gur";"the oxenmanager of Urlugal  total 4 barig 5 ban2 1 sila3 old grain";"oxen manager Urita foreman Urulpae 4 bur3 2 ee3 1 iku surface area at 1 each";"2.908318"
"552";"1(gesz2) 4(u) la2 1(disz) gu4 1(u) 1(disz) ab2";"1 less 1 oxen 11 cows";"64 gur 4 barig barley rations of the shepherds helpers of the fattailed sheep";"1.419919"
"553";"1(asz) 4(barig) 3(ban2) 1/2(disz) sila3 gig";"1 gur 4 barig 3 ban2 12 sila3 wheat";"1 gur 4 barig 3 ban2 barley in the royal gur deficit of the barley of the field of Iriul Ludingira the son of";"19.383418"
"554";"sag-apin erin2 ug3-IL2 e2 {d}nin-mar{ki}";"headplowmen  labortroops porters  house of Ninmar";"and free days of porters of the house of the weavers";"8.295194"
"555";"lugal an-ub-da limmu2-ba i-me-a u3-...";"king of the four corners Imea U";"king of the four corners Ki@@ Suen";"61.478815"
"556";"1(disz) gu4 niga 1(u) la2 1(disz) udu";"1 ox grainfed 1 less 1 sheep";"1 grainfed ox 1 tallow sheep";"10.273998"
"557";"iti 5(u) la2 1(disz) u4 2(u) 6(disz)-kam";"months 5 less 1  26th day";"for 15 days month mine 12 sheep grainfed at 1 sila3 each";"3.386499"
"558";"szunigin 1(bur'u) 2(bur3) GAN2 szunigin sze-bi 3(gesz2) 6(asz) 4(barig) 4(ban2) gur";"total 12 bur3 field surface  total its barley 186 4 barig 4 ban2";"total 12 bur3 surface area at 12 each total 3 bur3 2 ee3 5 14 iku surface area at 11 each total 14 bur3 1 ee3 3 12 iku surface area at 1 each";"4.603799"
"559";"mu {d}gu-za {d}en-lil2-la2 ba-dim2 4(disz)";"year The throne of Enlil was fashioned  total 4";"year The throne of Enlil was fashioned total 4";"100.000000"
"560";"1(disz) ab2 ga (x) 1(disz) gu4 ga (x)";"1 heifer suckling  1 ox suckling";"1 young female gazelle from Dada governor 1 lamb from Uumu";"4.456883"
"561";"u4 1(disz)-sze3 sze bala-a sze ma2-a si-ga";"for 1 day grain transferred grain onto a barge loaded";"When the pickaxes struck the true temple and city the people wailed";"1.693249"
"562";"u3 mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"and  year Suen the king Greatstele erected";"and year Suen the king Greatstele erected";"100.000000"
"563";"lu2-mar-sa-me sze ur5-ra su-su szunigin2 4(asz) guru7 7(gesz2) 4(u) 6(asz) 1(barig) 5(ban2) la2 1/2(disz) sila3 gur";"for the people of the shipyard it is barley interestbearing to be replaced total total 14866 gur 1 barig 5 ban2 less 12 sila3";"its grain 1 gur 3 barig fodder for the calves of plow oxen";"3.488639"
"564";"1(disz) gu4 niga {d}szul-gi 7(disz) gu4 niga";"1 ox grainfed for hulgi  7 oxen grainfed";"1 ox grainfed for hulgi 7 oxen grainfed";"100.000000"
"565";"duh-bi bala-ka iti sze-sag11-ku5 u3 iti diri sze-sag11-ku5";"its bran of the bala  month Harvest and month extra Harvest";"duh-bi ba@@ si gal 1 sila3 barley 1 barig 3 ban2 barley rations";"1.544528"
"566";"d1. 5(disz) kusz3 d2. 1(u) kusz3";"5 cubits  1 cubits";"as an Iwouldlive exvoto as an Iwouldlive exvoto dedicated it this vessel";"1.693249"
"567";"1(disz) masz2 zi-ge nu-banda3 1(disz) masz2 me-a-lam2 nu-banda3";"1 male goat Zige the manager  1 male goat Mealam2 the manager";"1 billy goat 4 billy goats instead of gazelle and deer as first fruits of Enlil";"2.908318"
"568";"la2-ia3 su-ga x ... dumu KA-...";"deficit restored by  son of";"deficit 62 16 female laborer days";"8.116698"
"569";"1(disz) ab2 7(disz) udu niga 1(disz) ud5 niga";"1 cow 7 grainfed sheep 1 grainfed doe goat";"1 cow 7 grainfed sheep 1 grainfed doe goat";"100.000000"
"570";"ki szesz-kal-la dumu pu3-lu5-lu5-ta 1(u) 3(asz) gur";"from ekala son of Pululu 13 gur";"from ekalla ud@@ ner seal of Dingira month Harvest";"5.669791"
"571";"3(disz) sila4 1(u) 7(disz) masz2 sza3 uri5{ki}-ma";"For three lambs and  17 male goats  in Ur";"3 lambs 1 billy goat from Lugalkuzu merchant";"4.873499"
"572";"si-i3-tum mu si-ma-num2{ki} ba-hul 3(u) 7(disz) geme2 3(ban2)";"remaining deficit of the year Simanum was destroyed  37 female workers receiving 3 ban of barley per month";"remainder of year Simurrum was destroyed total 12 mana 3 13 shekels silver";"5.288157"
"573";"a-da gub-ba a-sza3 a-u2-da-gu-la a-sza3 a-u2-da-tur u3 a-sza3 nun-na";"irrigation work in the Audagula field in the Audatur field and in the Prince field";"the field Ba@@ ra the field the field Geugga";"3.831049"
"574";"mu us2-sa a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul";"year following For the 3rd time Simurrum was destroyed";"year following For the 3rd time Simurrum was destroyed";"100.000000"
"575";"1(u) 6(disz) gu4 1(disz) gu4 mar-tu";"16 oxen  1  Amorite";"16 oxen 1 Amorite";"100.000000"
"576";"1(u) 8(asz) 3(barig) 1(ban2) 4(disz) sila3 zi3 sig15 gur";"18 gur 3 barig 1 ban 4 sila sigflour";"18 gur 3 barig 3 ban2 5 sila3 dates 4 ban2 5 sila3 bran each";"17.395797"
"577";"1(disz) udu siskur2 ki-su7 a-sza3 GAN2-mah";"1 sheep  for the threshingfloor sacrifice of the field GANma";"1 siskuroffering in the house 2 for Silver Mound";"5.614808"
"578";"a2-bi u4 ... 5(iku) GAN2 tug2-gurx(|SZE.KIN|) x x gesz-ur3-ra a-ra2 3(disz) 4(iku) 1/2(iku) GAN2-ta";"its labor n days  5 iku of tugsag work  labor of harrowing 3 times at 4 12 iku field area a day";"its labor 68 56 days 124 female laborer days from the account 14 Abbasaga its labor 84 12 days";"4.347589"
"579";"1(asz) 3(barig) 4(ban2) 5(disz) sila3 imgaga3 gur";"1 gur 3 barig 4 ban 5 sila spelt";"1 gur 3 barig 4 ban 5 sila spelt";"100.000000"
"580";"la2-ia3 x nig2-ka9-ak x kid-...-x-dag 1(u) 2(asz) 2(barig) sze gurx(|SZE.KIN|) gur";"deficit of the account   12 gur 2 barig harvest barley";"the deficit of the mouth of these 4 vessels 6 23 sila3 from Buzua the products brought into the warehouse";"7.126956"
"581";"1(gesz2) 3(u) 5(asz) sza13-dub-ba 1(gesz2) 3(u) 5(asz) sa12-du5";"95 chief accountant  95 chief surveyor";"13 gur for Lugalsiskure 8 gur 1 barig UrLamma son of Urnig";"1.693249"
"582";"ki kur-bi-la-ak-ta {d}szul-gi-iri-mu szu ba-ti";"from Kurbilak  ulgiirimu  received";"from the silo next to the house of Baba Enu@@ gigi the agrig";"3.089055"
"583";"tir u2-la2{ki} i3-dab5 1(asz) GAN2 ug3 a-du-du";"the Ulawoods took in charge  1 acworker field porter Adudu";"the widows accu@@ sation the widows accu@@ sation and the young girls complaint";"3.089055"
"584";"1(disz) udu ... 1(disz) ...";"1 sheep   1   1";"1 sheep 1 1";"100.000000"
"585";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 GAN2-mah a-sza3 nin10-nu-du3 u3 a-sza3 apin-ba-zi";"harvested and sheaves piled up in the field GAN2mah in the field Ninnudu and in the field PloughofBazi";"harvested and sheaves piled up in the Audagula field in the Audatur field and in the Governor field";"45.830341"
"586";"4(barig) 2(ban2) 2(disz) sila3 nig2-ar3-ra a2-bi u4 2(gesz'u) 7(gesz2) 6(disz) 2/3(disz)";"4 barig 2 ban2 2 sila3 of groats its labor 1626 23 workdays";"4 barig 2 ban2 2 sila3 of groats its labor 1626 23 workdays from the barley account";"74.034180"
"587";"1(u) 5(disz) dumu ba-BAD u4 3(u)-sze3";"15 dumubaBAD laborers for 3 days";"15 years he ruled 15 years he ruled";"5.522398"
"588";"szunigin 3(ban2) 4(disz) sila3 ninda szunigin 1/3(disz) sila3 ...";"total 3 ban2 4 sila3 bread total 13 sila3";"total 3 ban2 4 sila3 bread total 13 sila3";"100.000000"
"589";"4(disz) gin2 ku3 zu2-lum-ma ki lugal-ku3-zu-ta";"4 Sekel Silber fr den Kauf von Datteln  hat von Lugalkuzu";"4 shekels silver labor involved 83 its labor 35 delivery";"3.796802"
"590";"e a-sza3 lugal-mu10-us2-sa2 gaba a-gesztin-na-ka e ki-sumun-na gid2-da";"The levee of the Lugalmussa field that is in front of Agetin field  has been measured up to the levee of a plot with poor soil";"and the Euphrates picked it up and carried it away I a woman respectful of Ans words was walking along respectful of Enlils words was walking along";"2.075274"
"591";"u4 1(u) 5(disz)-kam iti ezem-{d}szul-gi iti ezem-{d}szul-gi";"15th day month Festival of ulgi";"When the sabar net is stretched out in the water prowling around the sapar net My fish my ub@@ ur@@ ri bird would bind you to its claws";"0.667677"
"592";"n dusu2-nita2 amar ga 1(disz) dusu2-munus amar ga";"n suckling male equids  1 suckling female equid";"n male laborers plowman and his sons foreman Urmes";"5.669791"
"593";"i3-dab5 iti ezem-an-na mu gu-za {d}en-lil2-la2 ba-dim2";"accept  month Festival of An  year The chair of Enlil was fashioned";"accept month Festival of An year The chair of Enlil was fashioned";"100.000000"
"594";"ugula lugal-nesag-e kiszib3 lu2-bala-saga mu si-ma-num2{ki} ba-hul";"foreman Lugalnesage  under seal of Lubalasaga  year Simanum was destroyed";"foreman Lugalnesage under seal of Lubalasaga year Simanum was destroyed";"100.000000"
"595";"mu 5(disz)-kam i3-gal2 mu us2-sa a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul-ta";"a period of 5 years  are here  from the year following For the 3rd time Simurum was destroyed";"was not accepting was not accepting was replying";"1.582193"
"596";"mu-kux(DU) la2-ia3 2(gesz'u) 1(u) 7(asz) 1(barig) 2(ban2) 6(disz) 1/3(disz) sila3 sze gur";"delivery  deficit 1217 gur 1 barig 2 ban2 6 13 sila3 barley";"deliveries the deficit 4947 gur 3 barig 2 ban2 year Simurrum was destroyed for the 3rd time ulgi 32";"8.562365"
"597";"a-hu-ni sagi maszkim iti u4 1(u) la2 1(disz) ba-zal";"Auni cupbearer responsible official of the month day 9 elapsed";"Auni cupbearer responsible official of the month day 9 elapsed";"100.000000"
"598";"a2-bi u4 3(gesz2) 3(u) 1(disz) 2(gesz'u) 9(gesz2) sar al 8(disz) sar-ta";"its labor 211 days  174 sar of hoeing at 8 sar a day";"its labor 35 56 days 9 gur 3 barig 2 ban2 5 12 sila3 spelt its labor 145 12 days";"4.237713"
"599";"kun-zi-da i7 {d}amar-{d}suen-ni-tum-ma-ta u4 2(disz)-sze3 iri-sa12-rigx(|PA.MUNUS.HUB2.DU|){ki}-sze3 ma2 gid2-da u3";"from reservoir of AmarSuentum canal  for 2 workdays to Irisagrig barge punted and";"the 26th day from Dugas account booked out via UrBaba the scribe";"3.115729"
"600";"sze ur5-ra engar nu-banda3-gu4 i3-dub {d}nin-hur-sag-ta";"Barley loan for the plowmen of the oxen overseer  from the warehouse of Ninhursag";"barley for lard they received month Harvest";"2.415965"
"601";"1(disz) {ansze}zi-zi-nita2 2(disz) {ansze}zi-zi-munus ($ blank space $) 1(u) 2(disz)";"1 stallion 2 mares total 12";"1 share of the chief household administrator is your servant says this seal presented";"2.839839"
"602";"2(disz) kun gu4 sa gu4 3(disz)-kam";"2 tails of oxen  tendon of 3 oxen";"2 tails of oxen tendon of 3 oxen";"100.000000"
"603";"1(disz) tug2 u2 kal giri3-ni-i3-dab5 dumu a-hu-ni";"1 fine u garment Giriniidab  son of Auni";"1 textile for Kilula 3 mana wool for Irinieku";"4.767707"
"604";"3(disz) 1/3(disz) sar sahar gurusz-e 1(u) gin2-ta";"3 13 sar earth  per male laborer day 1 shekels";"3 13 sar earth per male laborer day 1 shekels";"100.000000"
"605";"1(esze3) 2(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 ee3 2 34 iku surface area at 1 each";"1 ee3 2 12 iku surface area at 1 less 1 each its barley 16 gur field arauma";"28.782232"
"606";"4(ban2) dumu ur-{d}ma-mi 1(ban2) 5(disz) dumu ur-{d}nam2-an-na";"4 ban2 the son of UrMami  1 ban2 5 sila3 the son of Urnamanna";"4 ban2 the son of UrMami 1 ban2 5 sila3 the son of Urnamanna";"100.000000"
"607";"KA kesz2-ra2 i3-gal2 mu unu6-gal-an-na";"are here  are here  year Enunugalana";"bore meyou Who took away from my Who took away from my";"1.693249"
"608";"ki ur-{d}ba-ba6 5(disz) udu u2 ki lu2-sa6-ga";"with UrBaba  5 sheep grassfed with Lusaga";"from the account of Abbasaga booked out under seal of Lubine by arakam";"1.544528"
"609";"kiszib3 lu2-usz-gi-na 3(barig) kiszib3 ur-{d}nin-gesz-zi-da 3(barig) kiszib3 lu2-gu3-de2-a";"under seal of Luugina 3 barig under seal of UrNingezida and 3 barig under seal of LuGudea";"under seal of Luugina 3 barig UrNingezida and 3 barig LuGudea";"41.648972"
"610";"sa2-du11 {d}szara2 4(u) 5(disz) udu niga 2/3(disz) sila3 sze-ta";"regular offerings of ara  45 sheep grainfed 23 sila3 barley each";"regular offerings for ara and regular offerings for ulgi from Gududu";"8.295194"
"611";"szunigin 1(bur'u) 2(bur3) 1/2(iku) GAN2 1(u) 2(disz)-ta";"total 12 bur3 12 iku surface area at 12 each";"total 12 bur3 12 iku surface area at 12 each total 47 bur3 2 ee3 12 iku surface area at 11 each total 5 bur3 2 ee3 1 14 iku surface area at 1 12 each";"24.435250"
"612";"1(disz) gukkal 2(disz) gukkal gesz-du3 3(disz) udu a-lum";"1 fattailed sheep  2 fattailed sheep breeders  3 aslum sheep";"1 fattailed sheep 2 fattailed sheep breeders 3 aslum sheep";"100.000000"
"613";"pisan-dub-ba kiszib3 dab-ba sza3-ze2 ur-e11-e-ka";"Basketoftablets  sealed documents of conveyances of aze Uree";"Basketoftablets sealed documents of daba under Luara the she@@ ri@@ ff";"23.462350"
"614";"1(disz) sila4 gukkal u4 2(u) 5(disz)-kam";"1 lamb fattailed 25th day";"1 lamb fattailed 25th day 3 sheep with fleece";"44.632361"
"615";"pisan-dub-ba dub gid2-da lu2-{d}nin-gir2-su dumu ba-zi";"Basketoftablets  longtablets  of LuNingirsu son of Bazi";"Basketoftablets longtablets of LuNingirsu son of Bazi";"100.000000"
"616";"a. 1(disz) ninda du 2(disz) kusz3 gid2";"1 running ninda 2 cubits the length";"a of nir2 stones a of nir2 stones a of nir2 stones";"1.693249"
"617";"ugula ip-hur szusz3 ($ blank space $) 5(u) 7(disz)";"foreman Ipur cattle manager  total 57";"foreman Ipur cattle manager 7 rams 1 billy goat";"29.847459"
"618";"n 2(disz) dusu2-nita2 szu-szum2-ma ki na-sa6";"n male equids  as consignment  from Nasas account";"n 2 cows 3 sheep barleyfed of 4th grade";"4.767707"
"619";"lugal an-ub-da limmu2-ba ku3-{d}nin-gal dumu kal-la-mu";"king of the four corners KuNingal son of Kallamu";"king of the four corners KuNanna son of LuNanna";"51.334505"
"620";"e2-gal gibil-sze3 ga6-ga2 1(u) geme2 u4 8(disz)-sze3";"to New Palace carried  1 female laborers for 8 days";"the palace entered 8 ewes grassfed because of the soldiers";"4.196115"
"621";"8(asz) szar2-ra-ab-du 2(u) nu-banda3 erin2 8(asz) lu2 sar";"8 arabdu  2 manager of the worker troops  8 gardener";"8 arabdu 2 manager of the worker troops 8 gardener";"100.000000"
"622";"sza3 gar-sza-an-na{ki} iti ezem-{d}nin-a-zu mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"in Garana  month Festival of Ninazu  year uSuen king of Ur the house of ara in Umma erected";"in Garana month Festival of Ninazu year uSuen king of Ur the house of ara in Umma erected";"100.000000"
"623";"sze gesz-e3-a GAN2 kab2-du11-ga da-umma{ki}";"grain threshed  surface areas inspected  in DaUmma";"barley ration left 2 barig Lugalzagesi the ploughman";"2.761199"
"624";"ugu2 ur-{d}nansze dumu na-ba-sa6 ga2-ga2-dam 1(u) 9(disz) gin2 la2 1(u) 4(disz) 1/2(disz) sze ku3-babbar";"it is to be placed on the debit account of UrNane son of Nabasa 19 shekels less 14 12 grains silver";"account concerning UrDumuzida month Dumuzi year The highpriest of Eridu was installed";"1.902337"
"625";"a-sza3 a-ki-szah2 ur-am3-ma engar 1(u) 3(asz) 1(barig) sze gur";"Akia  Uramma the plowman  13 gur 1 barig";"field Akia Uramma the plowman 1 bur3 1 ee3 3 iku surface area at 1 each";"16.188614"
"626";"szunigin 4(disz) u8 niga szunigin 4(disz) masz2 niga";"total 4 grainfed ewes total 4 grainfed jack gaots";"total 4 grainfed ewes total 4 grainfed jack gaots";"100.000000"
"627";"ki a-kal-la-ta ugu2 ur-e11-e ba-a-gar kiszib3 ur-{d}szara2 sza13-dub-ba";"from Akalla  on the deficit ledger of Uree set  under seal of Urara chief accountant";"from Irisagrig to the orchard Luukina";"2.153749"
"628";"1(u) 7(asz) 2(barig) 1(ban2) 5(disz) sila3 zi3 sig15 gur";"17 gur 2 barig 1 ban 5 sila sigflour";"17 gur 2 barig 1 ban2 5 sila3 from Lanimu total 14 gur 1 barig 4 ban2 5 sila3";"19.835441"
