"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"543";"a2 erin2-na-bi u4 1(gesz2) 2(u) 4(disz) 2/3(disz)";"its troops labor 84 23 days";"its troops labor 24 days 6 23 mana";"23.356899"
"544";"a-sza3 la2-tur 2(bur3) 1(esze3) 5(iku) GAN2 1(u)-ta";"field latur  2 bur3 1 ee3 5 iku surface area at 1 each";"field latur 2 bur3 1 ee3 5 iku surface area at 1 each";"100.000000"
"545";"4(disz) kusz amar a-gar nu-gu7-a 1(disz) kusz szu-dulx(|URxA|) amar";"4 hides of calves not tanned  1 hide of calf yoke";"4 hides of calf not tanned 1 hide of ox tanned";"50.225739"
"546";"zi-ga-am3 3(gesz'u) gurusz u4 1(disz)-sze3 a2 u4-tusz-a";"booked out  18 workdays male laborers  labor of satout days";"booked out deficit 1 mana 8 12 shekels workdays";"9.442944"
"547";"2(disz) udu niga 3(disz)-kam us2 2(disz) udu niga n-kam us2";"2 sheep barleyfed of 3rd grade 2 sheep barleyfed of th grade";"2 sheep barleyfed 3 2 sheep barleyfed for enki";"21.386639"
"548";"1(disz) sa szum2 a-mur-{d}suen gaba-ta szunigin 2(disz) dug dida du 1(ban2)";"1 bundle onions  for amursuen from the frontier  total 2 jugs of common wort 1 ban2 barley per jug";"1 bundle onions for amursuen from the frontier total 2 jugs of common wort 1 ban2 barley per jug";"100.000000"
"549";"pisan-dub-ba zi3 KA iri-a gar-ra";"basketoftablets  flour   in the city set";"basketoftablets iri-a sat in the palace the anuna gods dwell in the city";"12.356221"
"550";"1(gesz2) gurusz u4 1(disz)-sze3 kiszib3 ab-ba-sa6-ga";"6 workdays male laborers  under seal of abbasaga";"6 workdays male laborers under seal of abbasaga";"100.000000"
"551";"nu-banda3-gu4 ur-lugal szunigin 4(barig) 5(disz) sila3 sze sumun gur";"the oxenmanager of urlugal  total 4 barig 5 ban2 1 sila3 old grain";"oxen manager urita foreman urulpae 4 barig";"5.573946"
"552";"1(gesz2) 4(u) la2 1(disz) gu4 1(u) 1(disz) ab2";"1 less 1 oxen 11 cows";"79 oxen barleyfed 42 cows barleyfed 31 oxen";"6.567275"
"553";"1(asz) 4(barig) 3(ban2) 1/2(disz) sila3 gig";"1 gur 4 barig 3 ban2 12 sila3 wheat";"1 gur 4 barig 3 ban2 12 sila3 wheat";"100.000000"
"554";"sag-apin erin2 ug3-IL2 e2 {d}nin-mar{ki}";"headplowmen  labortroops porters  house of ninmar";"of the granary left behind via dumuzi";"6.567275"
"555";"lugal an-ub-da limmu2-ba i-me-a u3-...";"king of the four corners imea u";"king of the four corners";"67.032005"
"556";"1(disz) gu4 niga 1(u) la2 1(disz) udu";"1 ox grainfed 1 less 1 sheep";"1 ox grainfed 1 fullgrown billy grainfed";"41.113362"
"557";"iti 5(u) la2 1(disz) u4 2(u) 6(disz)-kam";"months 5 less 1  26th day";"of the 9th month harvest";"4.372913"
"558";"szunigin 1(bur'u) 2(bur3) GAN2 szunigin sze-bi 3(gesz2) 6(asz) 4(barig) 4(ban2) gur";"total 12 bur3 field surface  total its barley 186 4 barig 4 ban2";"total 12 gur field area total its barley 43 gur 3 barig";"15.863609"
"559";"mu {d}gu-za {d}en-lil2-la2 ba-dim2 4(disz)";"year the throne of enlil was fashioned  total 4";"year the throne of enlil was fashioned total 4";"100.000000"
"560";"1(disz) ab2 ga (x) 1(disz) gu4 ga (x)";"1 heifer suckling  1 ox suckling";"1 cow 1 cow 1 suckling calf";"8.643020"
"561";"u4 1(disz)-sze3 sze bala-a sze ma2-a si-ga";"for 1 day grain transferred grain onto a barge loaded";"for 1 workday barley transferred transferred";"9.223644"
"562";"u3 mu {d}szu-{d}suen lugal-e na-ru2-a-mah mu-du3";"and  year suen the king greatstele erected";"and year suen the king greatstele erected";"100.000000"
"563";"lu2-mar-sa-me sze ur5-ra su-su szunigin2 4(asz) guru7 7(gesz2) 4(u) 6(asz) 1(barig) 5(ban2) la2 1/2(disz) sila3 gur";"for the people of the shipyard it is barley interestbearing to be replaced total total 14866 gur 1 barig 5 ban2 less 12 sila3";"149 gur 1 barig bran total 64 gur 3 barig 2 ban2 8 sila3 bran";"6.384474"
"564";"1(disz) gu4 niga {d}szul-gi 7(disz) gu4 niga";"1 ox grainfed for hulgi  7 oxen grainfed";"1 ox grainfed for hulgi 7 oxen grainfed";"100.000000"
"565";"duh-bi bala-ka iti sze-sag11-ku5 u3 iti diri sze-sag11-ku5";"its bran of the bala  month harvest and month extra harvest";"nig2 tablets of bida ke was stationed month { year } was destroyed";"3.673527"
"566";"d1. 5(disz) kusz3 d2. 1(u) kusz3";"5 cubits  1 cubits";"5 cubits 1 cubits";"100.000000"
"567";"1(disz) masz2 zi-ge nu-banda3 1(disz) masz2 me-a-lam2 nu-banda3";"1 male goat zige the manager  1 male goat mealam2 the manager";"1 male worker buka slave of alala alala examined him";"6.870977"
"568";"la2-ia3 su-ga x ... dumu KA-...";"deficit restored by  son of";"deficit restored by bida";"46.307772"
"569";"1(disz) ab2 7(disz) udu niga 1(disz) ud5 niga";"1 cow 7 grainfed sheep 1 grainfed doe goat";"1 cow 7 grainfed sheep 1 grainfed doe goat";"100.000000"
"570";"ki szesz-kal-la dumu pu3-lu5-lu5-ta 1(u) 3(asz) gur";"from ekala son of pululu 13 gur";"from ekalla son of urgula greatfield";"15.207218"
"571";"3(disz) sila4 1(u) 7(disz) masz2 sza3 uri5{ki}-ma";"for three lambs and  17 male goats  in ur";"for three lambs and 17 male goats in ur";"100.000000"
"572";"si-i3-tum mu si-ma-num2{ki} ba-hul 3(u) 7(disz) geme2 3(ban2)";"remaining deficit of the year simanum was destroyed  37 female workers receiving 3 ban of barley per month";"year simanum was destroyed total 3 female laborer days";"12.151662"
"573";"a-da gub-ba a-sza3 a-u2-da-gu-la a-sza3 a-u2-da-tur u3 a-sza3 nun-na";"irrigation work in the audagula field in the audatur field and in the prince field";"irrigation work in the audagula field in the audatur field and in the prince field the foreman is luara sealed tablet by daaga";"62.659370"
"574";"mu us2-sa a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul";"year following for the 3rd time simurrum was destroyed";"year following for the 3rd time simurrum was destroyed";"100.000000"
"575";"1(u) 6(disz) gu4 1(disz) gu4 mar-tu";"16 oxen  1  amorite";"16 oxen 1 amorite";"100.000000"
"576";"1(u) 8(asz) 3(barig) 1(ban2) 4(disz) sila3 zi3 sig15 gur";"18 gur 3 barig 1 ban 4 sila sigflour";"18 gur 3 barig 1 ban 4 sila sigflour";"100.000000"
"577";"1(disz) udu siskur2 ki-su7 a-sza3 GAN2-mah";"1 sheep  for the threshingfloor sacrifice of the field ganma";"1 sheep for the threshingfloor sacrifice of the field ganma";"100.000000"
"578";"a2-bi u4 ... 5(iku) GAN2 tug2-gurx(|SZE.KIN|) x x gesz-ur3-ra a-ra2 3(disz) 4(iku) 1/2(iku) GAN2-ta";"its labor n days  5 iku of tugsag work  labor of harrowing 3 times at 4 12 iku field area a day";"its labor n days 5 iku of tugsag work labor of harrowing 3 times at 4 12 iku field area a day";"100.000000"
"579";"1(asz) 3(barig) 4(ban2) 5(disz) sila3 imgaga3 gur";"1 gur 3 barig 4 ban 5 sila spelt";"1 gur 3 barig 4 ban 5 sila spelt";"100.000000"
"580";"la2-ia3 x nig2-ka9-ak x kid-...-x-dag 1(u) 2(asz) 2(barig) sze gurx(|SZE.KIN|) gur";"deficit of the account   12 gur 2 barig harvest barley";"deficit of the year gur 2 barig barley deficit gur of barley";"22.033597"
"581";"1(gesz2) 3(u) 5(asz) sza13-dub-ba 1(gesz2) 3(u) 5(asz) sa12-du5";"95 chief accountant  95 chief surveyor";"95 silo manager 38 arabdu";"8.745825"
"582";"ki kur-bi-la-ak-ta {d}szul-gi-iri-mu szu ba-ti";"from kurbilak  ulgiirimu  received";"from kurbilak ulgiirimu received";"100.000000"
"583";"tir u2-la2{ki} i3-dab5 1(asz) GAN2 ug3 a-du-du";"the ulawoods took in charge  1 acworker field porter adudu";"the ula@@ woods took in charge 1 acworker field porter adudu 1 diworker lugalkuzu his son";"45.608395"
"584";"1(disz) udu ... 1(disz) ...";"1 sheep   1   1";"1 sheep 1 1";"100.000000"
"585";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 GAN2-mah a-sza3 nin10-nu-du3 u3 a-sza3 apin-ba-zi";"harvested and sheaves piled up in the field gan2mah in the field ninnudu and in the field ploughofbazi";"harvested and sheaves piled up in the field beforeemah and in the field ninura";"52.584791"
"586";"4(barig) 2(ban2) 2(disz) sila3 nig2-ar3-ra a2-bi u4 2(gesz'u) 7(gesz2) 6(disz) 2/3(disz)";"4 barig 2 ban2 2 sila3 of groats its labor 1626 23 workdays";"4 barig 2 ban2 2 sila3 of groats its labor 1626 23 workdays";"100.000000"
"587";"1(u) 5(disz) dumu ba-BAD u4 3(u)-sze3";"15 dumubabad laborers for 3 days";"15 dumubabad laborers for 3 days";"100.000000"
"588";"szunigin 3(ban2) 4(disz) sila3 ninda szunigin 1/3(disz) sila3 ...";"total 3 ban2 4 sila3 bread total 13 sila3";"total 3 ban2 4 sila3 bread total 13 sila3";"100.000000"
"589";"4(disz) gin2 ku3 zu2-lum-ma ki lugal-ku3-zu-ta";"4 sekel silber fr den kauf von datteln  hat von lugalkuzu";"4 shekels of silver 12 shekels of silver";"3.795485"
"590";"e a-sza3 lugal-mu10-us2-sa2 gaba a-gesztin-na-ka e ki-sumun-na gid2-da";"the levee of the lugalmussa field that is in front of agetin field  has been measured up to the levee of a plot with poor soil";"the levee of the boundary territory territory the levee of the boundary territory";"10.289008"
"591";"u4 1(u) 5(disz)-kam iti ezem-{d}szul-gi iti ezem-{d}szul-gi";"15th day month festival of ulgi";"15th day month festival of ulgi";"100.000000"
"592";"n dusu2-nita2 amar ga 1(disz) dusu2-munus amar ga";"n suckling male equids  1 suckling female equid";"n suckling female laborer days";"15.430973"
"593";"i3-dab5 iti ezem-an-na mu gu-za {d}en-lil2-la2 ba-dim2";"accept  month festival of an  year the chair of enlil was fashioned";"accept month festival of an year the chair of enlil was fashioned";"100.000000"
"594";"ugula lugal-nesag-e kiszib3 lu2-bala-saga mu si-ma-num2{ki} ba-hul";"foreman lugalnesage  under seal of lubalasaga  year simanum was destroyed";"foreman lugalnesage under seal of lubalasaga year simanum was destroyed";"100.000000"
"595";"mu 5(disz)-kam i3-gal2 mu us2-sa a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul-ta";"a period of 5 years  are here  from the year following for the 3rd time simurum was destroyed";"a period of 5 years are here from the year following for the 3rd time simurum was destroyed";"100.000000"
"596";"mu-kux(DU) la2-ia3 2(gesz'u) 1(u) 7(asz) 1(barig) 2(ban2) 6(disz) 1/3(disz) sila3 sze gur";"delivery  deficit 1217 gur 1 barig 2 ban2 6 13 sila3 barley";"delivery the deficit 4947 gur 3 barig 2 ban2 year simurrum was destroyed for the 3rd time ulgi 32";"8.961672"
"597";"a-hu-ni sagi maszkim iti u4 1(u) la2 1(disz) ba-zal";"auni cupbearer responsible official of the month day 9 elapsed";"auni cupbearer responsible official of the month day 9 elapsed";"100.000000"
"598";"a2-bi u4 3(gesz2) 3(u) 1(disz) 2(gesz'u) 9(gesz2) sar al 8(disz) sar-ta";"its labor 211 days  174 sar of hoeing at 8 sar a day";"its labor 21 workdays 11 sar hoed at 2 sar per day";"8.201060"
"599";"kun-zi-da i7 {d}amar-{d}suen-ni-tum-ma-ta u4 2(disz)-sze3 iri-sa12-rigx(|PA.MUNUS.HUB2.DU|){ki}-sze3 ma2 gid2-da u3";"from reservoir of amarsuentum canal  for 2 workdays to irisagrig barge punted and";"from reservoir of amarsuentum canal for 2 workdays to irisagrig barge punted and";"100.000000"
"600";"sze ur5-ra engar nu-banda3-gu4 i3-dub {d}nin-hur-sag-ta";"barley loan for the plowmen of the oxen overseer  from the warehouse of ninhursag";"barley loan for the plowmen of the oxen overseer from the warehouse of ninhursag";"100.000000"
"601";"1(disz) {ansze}zi-zi-nita2 2(disz) {ansze}zi-zi-munus ($ blank space $) 1(u) 2(disz)";"1 stallion 2 mares total 12";"1 luninur they are cooks foreman insasa";"6.567275"
"602";"2(disz) kun gu4 sa gu4 3(disz)-kam";"2 tails of oxen  tendon of 3 oxen";"2 tails of oxen tendon of 3 oxen horn of 3 oxen";"61.322974"
"603";"1(disz) tug2 u2 kal giri3-ni-i3-dab5 dumu a-hu-ni";"1 fine u garment giriniidab  son of auni";"1 fine u garment giriniidab son of auni";"100.000000"
"604";"3(disz) 1/3(disz) sar sahar gurusz-e 1(u) gin2-ta";"3 13 sar earth  per male laborer day 1 shekels";"3 13 sar earth per male laborer day 1 shekels";"100.000000"
"605";"1(esze3) 2(iku) 1/2(iku) 1/4(iku) GAN2 1(u)-ta";"1 ee3 2 34 iku surface area at 1 each";"1 ee3 2 34 iku surface area at 1 each";"100.000000"
"606";"4(ban2) dumu ur-{d}ma-mi 1(ban2) 5(disz) dumu ur-{d}nam2-an-na";"4 ban2 the son of urmami  1 ban2 5 sila3 the son of urnamanna";"4 ban2 the son of urmami 1 ban2 5 sila3 the son of urnamanna";"100.000000"
"607";"KA kesz2-ra2 i3-gal2 mu unu6-gal-an-na";"are here  are here  year enunugalana";"is the life of the is the life of the lion of the plain canal";"1.313981"
"608";"ki ur-{d}ba-ba6 5(disz) udu u2 ki lu2-sa6-ga";"with urbaba  5 sheep grassfed with lusaga";"with urbaba 5 sheep grassfed with lusaga";"100.000000"
"609";"kiszib3 lu2-usz-gi-na 3(barig) kiszib3 ur-{d}nin-gesz-zi-da 3(barig) kiszib3 lu2-gu3-de2-a";"under seal of luugina 3 barig under seal of urningezida and 3 barig under seal of lugudea";"under seal of luugina 3 barig urningezida and 3 barig lugudea";"41.648972"
"610";"sa2-du11 {d}szara2 4(u) 5(disz) udu niga 2/3(disz) sila3 sze-ta";"regular offerings of ara  45 sheep grainfed 23 sila3 barley each";"regular offerings of ara 45 sheep grainfed 23 sila3 barley each";"100.000000"
"611";"szunigin 1(bur'u) 2(bur3) 1/2(iku) GAN2 1(u) 2(disz)-ta";"total 12 bur3 12 iku surface area at 12 each";"total 12 bur3 12 iku surface area at 12 each";"100.000000"
"612";"1(disz) gukkal 2(disz) gukkal gesz-du3 3(disz) udu a-lum";"1 fattailed sheep  2 fattailed sheep breeders  3 aslum sheep";"1 fattailed sheep 2 fattailed sheep breeders 3 aslum sheep";"100.000000"
"613";"pisan-dub-ba kiszib3 dab-ba sza3-ze2 ur-e11-e-ka";"basketoftablets  sealed documents of conveyances of aze uree";"basketoftablets sealed documents of conveyances of aze uree";"100.000000"
"614";"1(disz) sila4 gukkal u4 2(u) 5(disz)-kam";"1 lamb fattailed 25th day";"1 lamb fattailed 25th day";"100.000000"
"615";"pisan-dub-ba dub gid2-da lu2-{d}nin-gir2-su dumu ba-zi";"basketoftablets  longtablets  of luningirsu son of bazi";"basketoftablets longtablets of luningirsu son of bazi";"100.000000"
"616";"a. 1(disz) ninda du 2(disz) kusz3 gid2";"1 running ninda 2 cubits the length";"1 running ninda 2 cubits the length";"100.000000"
"617";"ugula ip-hur szusz3 ($ blank space $) 5(u) 7(disz)";"foreman ipur cattle manager  total 57";"foreman ipur cattle manager 7 rams";"50.813275"
"618";"n 2(disz) dusu2-nita2 szu-szum2-ma ki na-sa6";"n male equids  as consignment  from nasas account";"n 2 sheep of the fattener in the sheep";"4.767707"
"619";"lugal an-ub-da limmu2-ba ku3-{d}nin-gal dumu kal-la-mu";"king of the four corners kuningal son of kallamu";"king of the four corners kuningal son of kallamu";"100.000000"
"620";"e2-gal gibil-sze3 ga6-ga2 1(u) geme2 u4 8(disz)-sze3";"to new palace carried  1 female laborers for 8 days";"to new palace carried 1 female laborers for 8 days";"100.000000"
"621";"8(asz) szar2-ra-ab-du 2(u) nu-banda3 erin2 8(asz) lu2 sar";"8 arabdu  2 manager of the worker troops  8 gardener";"8 arabdu 2 manager of the worker troops 8 gardener";"100.000000"
"622";"sza3 gar-sza-an-na{ki} iti ezem-{d}nin-a-zu mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"in garana  month festival of ninazu  year usuen king of ur the house of ara in umma erected";"in garana month festival of ninazu year usuen king of ur the house of ara in umma erected";"100.000000"
"623";"sze gesz-e3-a GAN2 kab2-du11-ga da-umma{ki}";"grain threshed  surface areas inspected  in daumma";"threshed barley field of takers field of takers";"5.522398"
"624";"ugu2 ur-{d}nansze dumu na-ba-sa6 ga2-ga2-dam 1(u) 9(disz) gin2 la2 1(u) 4(disz) 1/2(disz) sze ku3-babbar";"it is to be placed on the debit account of urnane son of nabasa 19 shekels less 14 12 grains silver";"it is to be placed on the debit account of urnane son of nabasa 19 shekels less 14 12 grains silver";"100.000000"
"625";"a-sza3 a-ki-szah2 ur-am3-ma engar 1(u) 3(asz) 1(barig) sze gur";"akia  uramma the plowman  13 gur 1 barig";"akia uramma the plowman 13 gur 1 barig";"100.000000"
"626";"szunigin 4(disz) u8 niga szunigin 4(disz) masz2 niga";"total 4 grainfed ewes total 4 grainfed jack gaots";"total 4 grainfed ewes total 4 grainfed jack gaots";"100.000000"
"627";"ki a-kal-la-ta ugu2 ur-e11-e ba-a-gar kiszib3 ur-{d}szara2 sza13-dub-ba";"from akalla  on the deficit ledger of uree set  under seal of urara chief accountant";"from akalla on the deficit ledger of uree set under seal of urara chief accountant";"100.000000"
"628";"1(u) 7(asz) 2(barig) 1(ban2) 5(disz) sila3 zi3 sig15 gur";"17 gur 2 barig 1 ban 5 sila sigflour";"17 gur 2 barig 1 ban2 5 sila3 emmer";"46.713798"
"629";"iti ezem-an-na mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"month festival of an  year amarsuen the king urbilum destroyed";"month festival of an year amarsuen the king urbilum destroyed";"100.000000"
"630";"2(disz) gu4 niga masz2-da-re6-a lugal ezem sze-sag11-ku5";"2 oxen grainfed royal madarea  festival harvest";"2 oxen grainfed royal madarea festival harvest";"100.000000"
"631";"ki na-lu5 {d}szul-gi-iri-mu szu ba-ti";"from nalu ulgiirimu received";"from nalu ulgiirimu received";"100.000000"
"632";"1(disz) szesz-kal-la dumu a-KA-zu 1(disz) ur-mes lunga";"1 ekalla son of   1 urmes the brewer";"1 ekalla son of 1 urmes the brewer";"100.000000"
"633";"ensi2 umma{ki} mu-kux(DU) a2-ki-ti sze-sag11-ku5-ka ...";"of the governor in umma delivery for the akitu in the month harvest";"governor of umma and amarsuen fields not have done their soil done";"4.100530"
"634";"iti ezem-mah-sze3 iti-bi iti 1(u) la2 1(disz)-am3";"to the month greatfestival its months 9";"to the month greatfestival its months 9";"100.000000"
"635";"sze-ba geme2 usz-bar kiszib3 ur-{d}asznan ugula";"barley rations of the female weavers under seal of uranan the foreman";"barley rations of the female weavers under seal of lu";"72.057455"
"636";"iti a2-ki-ti n 2(disz) udu n masz2 1/3(disz) ma-na gin2-ta";"month akitu  n2 rams n billy goats 2 shekels each";"month akitu n2 rams n billy goats 2 shekels each";"100.000000"
"637";"szu-na-na na-gada la2-ia3 su-ga sza-at-{d}suen dumu-munus ul-luh-uri5{ki}";"unana the herdsman  deficits repayments  of tsuen daughter of ulluri";"shall be established shall be established if";"2.139090"
"638";"mu 1(disz)-kam 1(gesz'u) 1(u) la2 1/2(disz) ku6 gab2-IL2";"1st year  61 less 12 gabil fish baskets";"1st year 61 less 12 gabil fish baskets";"100.000000"
"639";"ki ur-{d}ma-mi-ta 1(asz) 5(disz) sila3 i3-nun gur";"from urmami  1 gur 5 sila3 butter oil";"from urmami 1 gur 5 sila3 butter oil";"100.000000"
"640";"2(disz) kusz gu4 mu 2(asz) a-gar nu-gu7-a";"2 hides of twoyear oxen not tanned";"2 hides of twoyear oxen not tanned";"100.000000"
"641";"da-da u3 lu2-sa6-ga iti {d}dumu-zi";"dada  and lusaga  month dumuzi";"dada castrate to month gen went out";"7.809850"
"642";"2(disz) gurusz ugula e2-a-lu-bi u2-IL2 zi-zi";"2 male laborers overseer ealubi  2 sons of lugalemae the carpenter";"2 male laborers overseer ealubi 2 sons of lugalemae the carpenter";"100.000000"
"643";"1(disz) ud5 ga-bi ze2-da szah2 gu7-de3";"1 nanny goat  its milk to feed the piglet";"1 nanny goat its milk to feed the piglet from abbasaga";"78.607530"
"644";"2(disz) udu gu4-e-us2-sa 1(disz) masz2 siskur2 u4-sakar sza3 unu{ki}-ga";"2 sheep following the ox  1 goat offering of the new moon in uruk";"2 sheep and 2 bucks goats from him in the place of learning";"7.193387"
"645";"ku3-bi n gin2 n sze szunigin 2/3(disz) ma-na 8(disz) 5/6(disz) gin2 1(u) sze ku3";"its silver n shekels n grains  total 23 mana 8 56 shekels 1 grains silver";"its silver 12 shekel total 23 mana 8 14 shekels silver";"20.841954"
"646";"a-sza3 pu2-a2-uz lugal-ma2-gur8-re 2(esze3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"field puauz  lugalmagure  2 ee3 2 12 iku surface area at 1 each";"field puauz lugalmagure 2 ee3 2 12 iku surface area at 1 each";"100.000000"
"647";"dub-sar ensi2-gal ... gar i3-gal2";"scribe of biggovernor  are here  are here";"scribe scribe is your servant";"7.160476"
"648";"1(barig) ur-sa6-ga dumu ur-{gesz}gigir 1(barig) ur-sa6-ga dumu ba-har";"1 barig ursaga son of urgigir 1 barig ursaga son of baar";"1 barig ursaga son of urgigir 1 barig ursaga son of baar";"100.000000"
"649";"he2-ti su-su-dam mu ur-bi2-lum ba-hul";"heti  will replace  year urbilum was destroyed";"will return to his own name will return him for 1 mina will not be made if a man has died";"1.816085"
"650";"1(u) 2(disz) gu4 niga sa2-du11 {d}szara2 umma{ki}";"12 oxen grainfed  regular offerings of ara of umma";"12 oxen regular offering of ara 6 oxen royal sacrifice";"12.549311"
"651";"la2-ia3 su-ga bi2-da 1(barig) 4(ban2) 4(disz) sila3 imgaga3";"restored deficit of bida  1 barig 4 ban 4 sila spelt";"restored deficit of bida 1 barig 4 ban 4 sila spelt";"100.000000"
"652";"1(disz) sila4 x-ka 2(disz) sila4 {d}lugal-u4-da";"1 lamb for   2 lambs for lugaluda";"1 lamb for 2 lambs for lugaluda";"100.000000"
"653";"ba-... 5(disz) sila3 kasz saga 5(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for   5 sila3 fine beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for 1 sila3 fine beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"88.439465"
"654";"pisan-dub-ba en3-bi tar-re e2-usz-bar-ra u3 kiszib3 ra-ra";"basketoftablets  inquiries of the weaving mill  and sealed documents of";"basketoftablets inquiries are here";"7.128374"
"655";"b. ($ blank space $) sze nu-dab5-me";"of those not receiving barley rations";"they are not land plots holders";"8.116698"
"656";"giri3 lugal-nigin6{ki}-sze3 kiszib3 ur-{d}su4-an-na sza3 gir2-su{ki}";"via lugalnigine  under seal of ursuana  in girsu";"via ur under seal of egalesi from girsu";"23.356899"
"657";"pisan-dub-ba pisan nigar{gar}-ki-du10 dumu lugal-saga";"basketoftablets  basket of nigarkidu son of lugalsaga";"basketoftablets basket of nigarkidu son of lugalsaga";"100.000000"
"658";"szunigin 5(disz) sa szum2 ...-kam iti";"total 5 bundles onions nth day month";"total 5 bundles onions for the month day";"38.260294"
"659";"kiszib3 lu2-{d}szara2 dumu al-la 2(u) la2 1(disz) geme2 u4 1(disz)-sze3";"sealed document of luara the son of alla  19 female laborer days";"under seal of luara son of alla 19 female laborers";"36.990337"
"660";"sze ur5-ra-kam buru14 ama-bi gi4-gi4 su-su-dam";"it is barley on loan the harvest will remit the debt  it is to be replaced";"barley threshed field king the plowman";"1.823109"
"661";"nu-... 1(disz) lugal-... 1(disz) lugal-szu-nir-re";"1 lugal  1 lugal  1 lugal  1 lugalunirre";"to urninlil 1 gur 3 barig garlic";"5.693025"
"662";"i3-gal2 mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 ma-da za-ab-sza-li{ki} mu-hul";"are here  year usuen king of ur the lands of zabali destroyed";"are here year suen king of ur the lands of zabali destroyed";"73.488892"
"663";"lu2-banda3{da} szunigin 2(ban2) 6(disz) sila3 kasz 2(ban2) 4(disz) sila3 ninda 1(u) 2(disz) sa szum2";"for lubanda  total 2 ban2 6 sila3 beer 2 ban2 4 sila3 bread 12 bundles onions";"for lubanda total 2 ban2 6 sila3 beer 2 ban2 4 sila3 bread 12 bundles onions 18 shekels oil 12 shekels alkaliplant";"70.625944"
"664";"ur-lugal szunigin 2(esze3) 1(iku) 1/2(iku) 1/4(iku) GAN2 1(u) 1/2(disz)-ta";"urlugal  total 2 ee3 1 34 iku surface area at 1 12 each";"he ... al-la quality 372 each";"2.527566"
"665";"pisan-dub-ba nigin bar-ra-kar-a giri3-se3-ga";"basketoftablets  szum2 of the barrakar workers  the personnel";"basketoftablets szum2 of the barrakar workers the personnel";"100.000000"
"666";"zi-ga-am3 la2-ia3 9(gesz2) 5(u) 4(disz) 2/3(disz) geme2 u4 1(disz)-sze3";"booked out  deficit 594 23 female laborer days";"booked out deficit 64 23 female laborer workdays";"34.572078"
"667";"2(u) gurusz u4 1(disz)-sze3 kiszib3 ur-...";"2 workdays male laborers under seal of ur";"2 workdays male laborers under seal of ur";"100.000000"
"668";"giri3 {d}nanna-ma-ba dub-sar iti ezem-{d}szu-{d}suen mu {d}i-bi2-{d}suen lugal";"via nannamaba the scribe  month usuen festival  year ibbisuen is king";"via nannamaba the scribe month akitu year usuen is king";"43.531523"
"669";"mu 2(u) 3(disz)-kam i3-gal2";"a period of 23 years are here";"23 years he ruled intaea was booked out";"11.044796"
"670";"2(gesz2) 2(u) geme2 u4 1(disz)-sze3 kun-zi-da i7 de3-na gub-ba";"14 workdays at the river lagoon of idena stationed";"14 workdays at the river lagoon of id@@ ena stationed";"66.063286"
"671";"u4 1(u) 7(disz)-kam ki ta2-hi-isz-a-tal-ta 1(disz) gu4 1(disz) ab2";"the 17th day  from tahiatal  1 ox 1 cow";"17th day from abbasagas account booked out";"18.370727"
"672";"1(disz) ug3 ur-{d}utu 1/2(disz) szesz-a-ni 1(disz) ug3 lu2-ga-mu";"1 workman porter urutu  12 workman eani  1 workman porter lugamu";"1 workman porter urkimah 1 workman porter urutu";"34.364464"
"673";"a-hu-we-er i3-dab5 iti szu-esz5-sza";"auwer  accepted  month uea";"auwer accepted month uea";"100.000000"
"674";"szunigin 7(bur3) 2(esze3) 2(iku) 1/2(iku) 1/4(iku) GAN2 1(u) 1(disz)-ta";"total 7 bur3 2 ee3 2 34 iku surface area 11 each";"total 7 bur3 2 ee3 2 34 iku surface area 11 each";"100.000000"
"675";"mu-kux(DU) ur-mes nu-banda3 1(disz) {munus}asz2-gar3 niga {d}nin-sun2";"delivery of urmes the manager  1 fattened nanny goat for ninsun";"delivery of urmes the manager 1 fattened nanny goat for ninsun";"100.000000"
"676";"1(disz) kusz gu4 a-gar nu-gu7-a 1(disz) kusz gu4 al-hul-a a-gar nu-gu7-a";"1 hide of ox not tanned  1 hide of ox damaged not tanned";"1 hide of ox not tanned 1 hide of ox damaged tanned";"84.963642"
"677";"3(disz) geme2-iri-si-ga 3(disz) nin-inim-gi-na 1(disz) 1/2(disz) geme2-{d}na-ru2-a";"3 mana wool for gemeirisiga  3 mana wool for nininimgina  and 1 12 for gemenarua";"3 mana wool for geme@@ iri@@ siga 3 mana wool for nininimgina and 1 12 for gemenarua";"69.647057"
"678";"1(disz) sila4 niga {d}nanna mu-kux(DU) lu2-{d}nanna szabra";"1 fattened lamb for nanna  delivery of lunanna household manager";"1 fattened lamb for nanna delivery of lunanna household manager";"100.000000"
